rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
1,Houston,B12,18-2,118.35938353335546,17,82.6288374599799,1,0.9842139877576945,1,27.751854581009127,3.248145418990872,14.75185458100913,3.248145418990872,5-2,0.6112372318647232,0.5066571554146275,0.8054573738434723,0.695846044817095,0.5066571554146276,0.8324824649410992,0.6851355872643308,0.8354397555540629,108.47771708002475,102.29410920488097,110.23317684487607,100.23289391265828,119.55347382211673,84.45691217423823,122.29404370361361,90.57647700287986,0.9693112208208797,7,-0.032213557857505015,492.0,396.0,442.0375,1.1130277408590898,0.8958515963012187,0.8496802501850433,0.7142857142857143,4.595083364259424,4,244,63.65295338400786
2,Purdue,B10,19-2,126.41161645689627,1,92.53530175522644,7,0.9730764537820269,2,27.477964662747112,3.5220353372528836,16.477964662747116,3.5220353372528836,8-2,0.7270132748134338,0.6687684371218006,0.7910825962742302,0.7523290023587659,0.6687684371218008,0.7982873132390965,0.6585725427635231,0.6870161044143324,111.91214231046436,100.69065605035541,112.6808711475157,100.21705528096717,128.4783479462264,94.7827508171386,133.52399953006514,104.03302391004407,0.9463478031362811,9,0.033531690661684044,830.0,720.0,692.6875,1.1982315257601732,1.0394297572859335,0.8054920302039632,0.8,7.171980239529933,1,111,68.1093094996216
3,Auburn,SEC,16-4,120.02774280284544,11,92.18918451132043,6,0.9541139080431452,3,24.519606168256097,6.480393831743903,13.519606168256098,4.4803938317439025,5-2,0.610685313989259,0.5351027362422583,0.7510529583765457,0.6755085345135731,0.5351027362422583,0.7769127221539672,0.7266161556380025,0.8405666987101448,107.60921029498563,102.57321691833447,109.91524747633396,101.49751535633763,114.63758465613111,87.66258172538065,107.35794105605574,90.98220816078212,0.8702647914884619,3,-0.07444016804114884,537.0,451.0,489.2625,1.0975703226795432,0.9217955596433408,0.7933689354668716,0.7142857142857143,2.147066285272984,19,315,70.1382492660476
4,Connecticut,BE,18-2,124.32206677839233,3,95.63844825313191,25,0.9533120783798308,4,26.57294380373911,4.427056196260888,16.57294380373911,3.4270561962608865,8-1,0.5834094249932679,0.45911799034696976,0.7353211784498543,0.6516153527830579,0.4591179903469696,0.7574889021229066,0.6994254584615267,0.780740425357983,107.27451817565229,103.81386831344562,108.81868950022412,101.91212686753222,122.92839781204636,95.14147032301794,123.83525637347459,96.55711249761728,0.9459050044494373,10,0.060877860933596595,689.0,588.0,583.675,1.180451449865079,1.0074099456032897,0.7756261305826766,0.8888888888888888,5.132190398164878,2,68,65.0076157011343
5,Tennessee,SEC,15-4,117.51108407702519,20,91.91024509581226,4,0.9440532280791063,5,23.992674742412248,7.0073252575877465,13.992674742412252,4.007325257587747,5-1,0.6746288274192217,0.6193699362286526,0.7943564249987881,0.7143844123581783,0.6193699362286529,0.783005978451724,0.6644090166128483,0.6980535065842023,111.4978028893076,101.82105719805509,112.37207560072889,101.0978072436312,121.91165487315708,93.29231456769371,127.55206465295936,99.16202534892079,0.9476160540047394,8,0.019088983116816283,498.0,419.0,424.6375,1.1727650054458214,0.98672397044538,0.7773307551781921,0.8333333333333334,3.851019557286971,6,131,69.32541012708406
6,Arizona,P12,15-5,120.9913369379114,6,94.84167263679933,17,0.9426955759074838,6,24.04162068971416,6.95837931028584,15.041620689714161,4.958379310285841,6-3,0.6873512656714817,0.6400403446804861,0.7451757246604767,0.7045055401163236,0.6400403446804863,0.7399613976060342,0.7070711368034407,0.6784351882349783,111.49648601746155,101.75857805394807,111.04870548323255,101.16966790659465,122.38376687620959,98.893255580379,122.97333923215926,90.39493206711576,0.9717899885765646,9,-0.03449251124243036,767.0,676.0,654.55,1.1717974180734856,1.0327706057596824,0.7356951300160358,0.6666666666666666,3.1113921615212083,10,250,73.12535260741545
7,Alabama,SEC,14-6,126.3651155909761,2,99.37851852723804,63,0.9406296208134172,7,21.550111060832776,9.44988893916722,13.550111060832782,4.44988893916722,6-1,0.7039815889962976,0.6727523289672779,0.7619787861930487,0.7500893114044513,0.672752328967278,0.8059437987201874,0.6453078357562386,0.7087145728688183,112.27294488101975,101.18448177717433,113.24570507475593,100.15162887267412,122.06953351468393,99.53526048823129,131.8185446741471,109.39040629112442,0.8951805341805976,9,-0.0645951137876426,586.0,525.0,506.82499999999993,1.1562176293592465,1.0358605041187787,0.83392153396473,0.8571428571428571,2.199324921950882,18,303,72.21404145097439
8,Iowa St.,B12,16-4,115.517999707212,35,91.08664602309454,2,0.938921631444498,8,23.247669788467405,7.752330211532594,12.247669788467404,5.752330211532593,5-2,0.5379075334494489,0.3711852257659285,0.8475346762902725,0.6460207145500424,0.3711852257659284,0.8445130120052359,0.6936734227633629,0.9007511029904021,106.01015944630967,103.45805520457331,108.8142928122569,100.91182988276329,115.91705434301674,90.29373168114874,117.69899550620744,93.16188087328592,0.9363509659889202,5,-0.0274894854191019,488.0,467.0,469.8375,1.0386569824673424,0.9939606778939527,0.8425901347329398,0.7142857142857143,2.0560781591914665,22,238,69.18505250099727
9,North Carolina,ACC,17-3,117.27492655916971,21,92.75431662281392,9,0.936879996943332,9,25.50402484035273,5.495975159647265,17.50402484035273,2.4959751596472652,9-0,0.6691124793089077,0.614320311179056,0.7360806848009489,0.7063568475907333,0.614320311179056,0.7569769426171559,0.7067132095578578,0.7344761828611438,109.66031285134709,101.44487431740612,110.28150574356246,100.61396375985677,112.55840363596263,87.20265568867337,127.65776061464673,101.23278952750125,0.9350630768153373,7,0.05536595088041296,705.0,571.0,640.6625,1.1004233898503502,0.8912649015667375,0.7740738808304163,1.0,4.667562122537118,3,82,70.87557006984419
10,BYU,B12,15-5,121.0063906910881,5,95.8928978009514,29,0.9355371368439234,10,22.93594137797881,8.064058622021188,10.935941377978816,7.064058622021187,3-4,0.57531876997885,0.4105047374624716,0.8814019732235525,0.6537130718107951,0.41050473746247174,0.8293635355068059,0.710625588003537,0.8824132020758806,107.38861651559678,103.08459919347467,108.58399669304205,100.89746446720564,121.81237325968034,97.46841719230194,127.54055254865852,103.03688533373123,0.9208166142322392,7,-0.059881081363051814,512.0,514.0,477.4625,1.0723355237322303,1.0765243343718094,0.7962481660506945,0.42857142857142855,1.5528978024384301,29,297,68.88412928984665
11,Illinois,B10,15-5,120.54190434239467,8,97.37430535407672,39,0.920890150677699,11,22.072091232433255,8.927908767566743,13.07209123243326,6.927908767566742,6-3,0.6164997719767127,0.4775458596877183,0.7863323314410393,0.6884815565367417,0.47754585968771845,0.8044961898037043,0.6929775610250862,0.8266231250893878,107.77620347007364,101.35900920869135,110.52513507967433,100.70945868761913,123.25178969734803,97.9986158866523,133.73894508166816,112.52415608963122,0.879351230858282,6,-0.030026201446870626,723.0,645.0,628.75,1.1499005964214712,1.025844930417495,0.8193575284640668,0.6666666666666666,1.7004697964270488,26,242,70.34727938217804
12,Wisconsin,B10,16-4,122.15298454306742,4,99.1183101657061,58,0.9170588619108105,12,22.937086966595132,8.062913033404865,14.937086966595137,5.062913033404865,8-1,0.7019367955066761,0.6199533899655779,0.8021387356124631,0.7434348737589836,0.6199533899655781,0.8113496898453565,0.6574878433044659,0.7203500768320897,110.22752526995313,100.16577258158404,111.48884942670043,99.1639353504343,126.11042284742062,98.46513388176355,135.17568771035263,110.70750973199941,0.9085752877602085,8,0.07254465815709854,699.0,615.0,581.9374999999999,1.2011599183761146,1.0568145204596715,0.8188859251268151,0.8888888888888888,4.191601439916752,5,55,64.77702186125492
13,Michigan St.,B10,12-8,116.59374748637114,26,94.89825233769596,19,0.9143339384373721,13,19.66193823964437,11.338061760355625,11.661938239644375,8.338061760355627,4-5,0.6754848065944282,0.5733225414246369,0.8003497973575066,0.7173496794238441,0.573322541424637,0.7965646053234073,0.6893466629780752,0.7827069594026002,111.41286714910525,102.39000496299337,112.41073818115864,101.59510545514578,115.07111736963306,99.46943655341286,126.02651191568117,109.7731776571027,0.8303169111250452,9,-0.12833823552862034,637.0,628.0,587.9499999999999,1.0834254613487542,1.0681180372480654,0.793467630022781,0.4444444444444444,-0.13348900411617254,63,355,66.1690043616858
14,Saint Mary's,WCC,16-6,112.75965219566086,64,92.14910033889001,5,0.9106243832695291,14,23.75663432968104,7.243365670318958,14.756634329681043,1.2433656703189573,7-0,0.5370238494858036,0.5717134736172124,0.4626889406327853,0.5215643555481573,0.5717134736172124,0.4745495573584183,0.831210863734613,0.8091532360013136,107.03165622075173,104.16081886186441,106.74147047942779,104.80402213217992,120.9144409114657,93.12350996653237,117.65043497234367,106.14020892687351,0.765666963473792,5,-0.11081736258583741,540.0,388.0,437.875,1.2332286611475878,0.8860976306023408,0.4837744814783552,1.0,-0.3673906442816096,68,342,62.67426793862424
15,Marquette,BE,15-5,115.10820855936103,42,94.11176838801893,13,0.9101918423084682,15,21.752393867474723,9.247606132525277,12.752393867474723,7.247606132525277,6-3,0.6784597588641019,0.6349823581830404,0.7315988041409549,0.7168774408581933,0.6349823581830404,0.7619197363295273,0.6583210424116038,0.6926885056073522,110.57699615825675,100.93260291067095,111.76478234232509,100.27669689832109,110.8453502369659,93.63535308489304,114.59871496118727,94.70301225829142,0.8996140881076204,8,0.03720504308745887,668.0,613.0,627.5375,1.0644782184331614,0.9768340537418082,0.7867277717565409,0.6666666666666666,2.944763719947386,11,104,69.76627289721708
16,New Mexico,MWC,18-3,115.24449953254071,39,94.6793605311099,15,0.905547196554469,16,25.218303417303574,5.78169658269643,13.218303417303572,4.781696582696428,6-2,0.5416157277015561,0.4497833126640488,0.6908434021375053,0.5916442816771097,0.4497833126640487,0.6940994259643203,0.7934179939928737,0.8774066570373558,107.06806873187072,103.71736120661926,108.22782663761652,102.96015624495523,117.50313067385153,94.22452582077439,106.0316130786794,96.24625625367132,0.7527834469336733,3,0.017634178772058418,674.0,571.0,580.675,1.1607181297627762,0.9833383562233609,0.6967042450257723,0.75,2.1334347535453366,20,136,73.53750629685824
17,Kansas,B12,16-4,117.52075548456679,19,96.81397963191264,34,0.902821110552057,17,21.764098595870152,9.235901404129846,9.764098595870154,8.235901404129848,4-3,0.6328421924871728,0.5412992419077413,0.8028505292775456,0.7133890461323759,0.5412992419077413,0.8376761269612786,0.6516459381906075,0.769003929035222,108.54993174146203,100.21414804836763,110.97704246796694,98.47846272165471,123.18758621320487,101.19687707956534,116.69294691487602,96.08500821177925,0.9033136128363594,6,0.07009364790087214,545.0,517.0,485.5999999999999,1.1223228995057664,1.0646622734761122,0.8598378709418358,0.5714285714285714,3.3672310014372373,8,57,69.03409824254186
18,Creighton,BE,16-5,115.25054357617705,38,95.01198479270396,20,0.9020940649822682,18,22.02351685280536,8.976483147194637,13.023516852805363,6.976483147194636,7-3,0.6399216338230564,0.5776192891983725,0.7084542129102087,0.6970565599490224,0.5776192891983725,0.7627470588618799,0.6879218609896549,0.7800697329060099,109.77192591775362,102.68125733482859,111.1574381729452,101.38705786242161,109.9038390664817,91.59477037096653,112.03494696248372,90.19644515047806,0.9236806289174899,6,0.02740444488507965,744.0,679.0,702.675,1.058810972355641,0.9663073255772584,0.8170399048135508,0.7,2.660342225486981,15,119,66.55618543086267
19,St. John's,BE,13-7,115.83128954854476,33,96.11100251032518,31,0.8953183695456962,19,20.338894628832797,10.661105371167203,12.338894628832797,7.6611053711672055,5-4,0.6895913817120471,0.5605056185791886,0.8473628699855408,0.691429870344938,0.5605056185791887,0.7634382088160998,0.6993028767643941,0.8152419531418466,110.63020757551494,101.64329821190623,110.98433954298226,101.65689372680157,116.69089191974392,92.90782207709209,123.9482569504976,102.88947412013569,0.8948625680892002,8,-0.053869453336080064,660.0,618.0,615.0125,1.0731489197374036,1.0048576248450234,0.6947725769501933,0.5555555555555556,0.7833505883038709,43,289,69.55189777265016
20,Dayton,A10,16-3,119.60078943709999,14,99.51118961006196,65,0.892326392481343,20,24.831440947107367,5.168559052892632,14.831440947107367,3.168559052892632,6-1,0.620435717637283,0.6374535061176234,0.5912623659566997,0.62176056002651,0.6374535061176234,0.6112985959657675,0.7730844112030556,0.7141450457898831,107.90443091565987,101.53623299285653,107.71648331767855,101.85652606654551,113.2031989627588,91.43347184438053,123.20403837393032,103.380225557898,0.8826143276666363,6,0.10420966691998845,504.0,431.0,454.62499999999994,1.1086059939510586,0.9480340940335442,0.6240489241533566,0.8571428571428571,3.394866784879703,7,26,63.29163686010219
21,Baylor,B12,14-5,120.50842936957227,9,100.72354072981118,85,0.8871957715359642,21,19.949051436966734,11.050948563033268,8.949051436966734,9.050948563033268,3-3,0.6090799370860641,0.5059472481615368,0.8325340964225396,0.7099228115408118,0.5059472481615368,0.8572384962036216,0.656143073139655,0.7934750662190451,109.12464140737795,102.5316994018843,111.60349556552387,99.98186174947074,116.62852082629594,99.3226071109364,126.55836384939494,109.14111792571308,0.8458885433295759,7,0.01770504921083038,457.0,449.0,422.42500000000007,1.08184884890809,1.0629105758418653,0.8695906960941628,0.5,1.6750818063320323,27,135,66.70433917410081
22,Kentucky,SEC,15-4,120.4886175134044,10,100.80654665085521,88,0.8860534559955456,22,22.06882572133256,8.93117427866744,11.38567745308437,6.614322546915629,5-2,0.5999797682111193,0.496490618377388,0.7773897393546588,0.6682677935765442,0.5221034487158241,0.7738309315315086,0.7119761566097631,0.8276958800658806,107.77259253985555,102.88182734083259,109.90473911911752,101.19506324842347,119.65288060612893,101.32483008105619,128.88764838600787,107.05437708779694,0.8942065391874007,6,0.03661070421039847,589.0,568.0,523.2,1.1257645259938838,1.0856269113149846,0.7715662356440494,0.7142857142857143,1.9574894600136887,24,105,72.74877803102405
23,Duke,ACC,15-4,118.36011303533365,16,99.25052086290442,59,0.8833942570992525,23,22.456106135535737,8.543893864464266,13.456106135535736,6.543893864464265,6-2,0.5735765315285385,0.5052133156172025,0.6675759534066255,0.6438233256830871,0.5052133156172023,0.7200588312193238,0.7456193969478504,0.8111163743052344,106.92042213533625,103.4453628726098,108.43836550699218,101.58511076858106,115.85021158905529,99.179484648788,126.5405335665965,100.3631274432224,0.9349495632561745,4,0.008830251970678327,611.0,549.0,543.175,1.1248676761632992,1.0107239839830626,0.7550474164277897,0.75,1.3498372568996468,33,153,68.24056377071999
24,SMU,Amer,13-7,112.8590896568714,60,94.74783232520099,16,0.8820088455875611,24,21.864570408710104,9.135429591289892,12.864570408710108,5.135429591289894,4-3,0.5306794651304061,0.48817261855675065,0.6096207516243378,0.5491395497482123,0.4881726185567508,0.5931712222753789,0.8191160916105774,0.8260875648615955,105.94465544687392,103.21642775342785,107.29577820766363,104.27124613931827,112.93361881335953,95.52959407936869,119.62413139243085,98.22624612649827,0.9060586232778649,4,-0.13913804262357599,518.0,459.0,475.25,1.0899526564965807,0.9658074697527617,0.582703339962405,0.5714285714285714,-1.6368026604197063,89,358,67.74892811355481
