rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
1,Houston,B12,16-2,118.4765748779644,23,83.60627484707699,1,0.9821696480877978,1,27.34036429558991,3.659635704410091,14.340364295589909,3.659635704410091,3-2,0.5834744696321813,0.5073813309767181,0.7813166301363857,0.6915038157974219,0.5073813309767181,0.8244811659457085,0.6897632595740228,0.8276039736887324,109.68348468235251,104.87595213522098,111.6882619501016,101.87140510054388,116.74062390125587,84.6131896853662,120.4860427174988,89.68552654601127,0.9675504795931084,6,-0.04711518760022182,343.0,276.0,312.5375,1.0974683038035435,0.883094028716554,0.8410829104877557,0.6,3.539075223695082,5,265,63.718266020851516
2,Purdue,B10,17-2,127.6247806439952,1,94.50053701306032,8,0.9693984174667525,2,27.176898687297523,3.8231013127024718,16.176898687297527,3.8231013127024718,6-2,0.7256966095398275,0.6754156884211276,0.7948328760780403,0.7488198907268665,0.6754156884211279,0.7891922019950229,0.6630190294148052,0.6782374800742281,113.77430976052646,102.23305059395301,114.04998437011734,101.61960892921807,127.84225333958815,95.95612512001803,130.38935431170717,101.75225721301662,0.9454124779318467,9,0.04114170112233928,663.0,593.0,557.4250000000001,1.189397676817509,1.0638202448759921,0.7854317526063447,0.75,6.478066453383827,1,100,68.09827271238983
3,Auburn,SEC,16-2,123.4514869528409,6,94.63395421444763,11,0.9550866562653352,3,25.729960003656174,5.270039996343829,14.72996000365617,3.2700399963438294,5-0,0.5664043495426732,0.5288305553376603,0.6640962144757067,0.6666751713076233,0.5288305553376601,0.7662296161748187,0.7352244200936586,0.8450656304026797,107.6202944381707,105.13079119806709,111.32716679536443,103.24895012426626,118.16067992453108,87.70416257392209,114.90062477283207,98.43509389633569,0.8555372222804153,1,-0.030408846818749447,404.0,308.0,347.40000000000003,1.1629245826137016,0.8865860679332181,0.8055116937514003,1.0,2.495835539854542,12,239,70.3267811851195
4,Arizona,P12,14-4,121.01233797804792,11,94.2588749960563,6,0.9465079583298995,4,24.735131223697703,6.264868776302305,15.735131223697694,4.264868776302305,5-2,0.6796536441439889,0.638114220141651,0.7449298818619484,0.6992118263282929,0.6381142201416506,0.7328155097309466,0.7113192159132683,0.684581107052786,113.4233512282989,103.85892791842318,112.79035374848465,103.04052311873983,120.34135106982353,96.13517702353566,120.6785283118756,88.9675945371803,0.9708542501480746,9,-0.021921350952205487,600.0,515.0,516.375,1.1619462599854757,0.9973372064875333,0.7262923862757916,0.7142857142857143,3.193911875771664,8,223,73.60637837749434
5,Tennessee,SEC,14-4,118.67656099928931,20,92.59460084199216,3,0.9455233450620739,5,23.98216507255808,7.017834927441917,13.982165072558082,4.0178349274419185,4-1,0.6820274019276096,0.6221143172608657,0.8378014220611426,0.7101359769076989,0.622114317260866,0.7737071755415222,0.6705837150688675,0.7028749037043087,113.4448697763608,103.45210477702871,114.17435923210749,103.00502610097908,121.94706249067403,90.96150159842686,123.74855358851401,97.66974866896997,0.938288555238338,9,0.0027048286735786853,423.0,357.0,363.325,1.164246886396477,0.9825913438381615,0.7490555422647454,0.8,3.555544693949827,4,165,69.78917798746328
6,Alabama,SEC,12-6,127.62469715129906,2,100.99175742216008,59,0.9365310874313104,6,20.970194269788266,10.02980573021173,12.97019426978827,5.029805730211732,4-1,0.6888815396191466,0.6737289460040152,0.7282782830184882,0.7456049602588553,0.6737289460040154,0.7975154149984619,0.6490160165484964,0.7038208633660622,113.54167447314408,103.00466134332684,114.73305651139002,101.68564994649584,118.16848881497944,99.03835656678078,131.83347471441755,110.50768425141405,0.8838317232220678,8,-0.09027518237551979,398.0,362.0,353.47499999999997,1.125963646651107,1.0241176886625647,0.8241450811446055,0.8,1.3233364823008913,32,327,72.13755799607316
7,Connecticut,BE,17-2,124.60418748842514,4,98.93242663751266,39,0.9342023713048441,7,25.807571587998567,5.192428412001436,15.807571587998565,4.192428412001435,7-1,0.57225212808544,0.4586801557107885,0.7284135901005857,0.6511284097994631,0.4586801557107884,0.7569749495482345,0.7014168494951786,0.7853085387569455,108.58512307155122,105.56719355349988,110.32002941243964,103.37310913365907,120.50044209863105,97.8969767509165,123.91022853389215,96.78145179760784,0.9448866366751882,10,0.10043644785808714,590.0,532.0,511.7375,1.1529348542954152,1.0395954957375608,0.776015855846667,0.875,4.795562040146667,2,33,64.81216478769058
8,Iowa St.,B12,14-4,116.13849561283709,45,92.33700739692614,2,0.9332296120948309,8,22.783719014424246,8.216280985575754,11.783719014424246,6.216280985575752,3-2,0.5096099848807714,0.37431873735083837,0.8613672284585976,0.6457016684393786,0.37431873735083837,0.8417004520033244,0.6994548304559582,0.9040884819027062,106.75878652076095,105.26539513599826,109.96778156757848,102.0722416078675,114.80137903594593,88.88503905246822,117.80402311434298,93.2097284868587,0.9366098733961007,4,-0.0446016444435019,331.0,325.0,328.825,1.0066144605793355,0.9883676727742721,0.8341363072128349,0.6,1.247368416985535,33,259,69.0523446754271
9,North Carolina,ACC,15-3,118.89898570484252,17,94.74183710226964,12,0.9316212168745922,9,24.982740874402097,6.017259125597901,16.982740874402097,3.0172591255978998,7-0,0.6574666509394118,0.6194782638535923,0.7171626877885574,0.7062402514011434,0.6194782638535921,0.7539593445522965,0.7099800257040798,0.7312544196078702,111.61310009187734,103.66353226384317,112.24887058434905,102.49733100210916,111.29635102369863,86.43045773398451,122.62996311952368,96.78078867043303,0.9383305217420007,7,0.04860333475152023,545.0,439.0,497.1875,1.0961659333752356,0.8829666876178504,0.7737729289635408,1.0,3.876067728099233,3,89,70.92154138097281
10,BYU,B12,14-4,120.6038941289205,15,96.27452290803001,19,0.9302827156414719,10,22.943384540326758,8.05661545967324,10.943384540326758,7.056615459673241,2-3,0.5410663991651137,0.41651660787912825,0.8648958565086758,0.6522561771972325,0.41651660787912825,0.8225125328158628,0.7135038595588363,0.8740453157239177,107.90140982723506,105.67847177356771,109.90467153485727,102.27985727548422,117.17329656709519,95.90287321731151,128.87318951206407,105.37348664817068,0.9101244285712405,5,-0.051467545492835165,360.0,367.0,347.525,1.035896698079275,1.0560391338752608,0.8062112544724733,0.4,1.344380724590563,30,272,69.04760883779787
